state,county,tract,Total population 2010
17,031,410100,1802
17,031,410200,1443
17,031,410500,2557
17,031,410600,2327
17,031,410700,2154
17,031,410800,2662
17,031,410900,2838
17,031,411000,3309
17,031,411100,2132
17,031,411200,1640
