state,county,tract,Total population 2010
17,031,020100,3965
17,031,020200,6676
17,031,020301,4750
17,031,020302,4650
17,031,020400,4168
17,031,020500,6214
17,031,020601,6353
17,031,020602,4340
17,031,020701,1704
17,031,020702,7194
17,031,020801,5458
17,031,020802,6963
17,031,020901,5221
17,031,020902,4286
