state,county,tract,Total population 2020
17,031,190100,2325.0
17,031,190200,5652.0
17,031,190300,5738.0
17,031,190401,4325.0
17,031,190402,5294.0
17,031,190601,4382.0
17,031,190602,5378.0
17,031,190701,2972.0
17,031,190702,4952.0
17,031,190800,6831.0
17,031,190900,1927.0
17,031,191000,2422.0
17,031,191100,7533.0
17,031,191200,3810.0
17,031,191301,5214.0
17,031,191302,4940.0
