state,county,tract,Total population 2010
17,031,280100,4872
17,031,280400,1366
17,031,280800,755
17,031,280900,942
17,031,281900,4844
17,031,282700,2349
17,031,282800,1691
17,031,283100,2703
17,031,283200,1664
17,031,283800,3688
