state,county,tract,Total population 2010
17,031,690300,2191
17,031,690400,3464
17,031,690500,877
17,031,690900,4520
17,031,691000,2492
17,031,691100,3266
17,031,691200,2847
17,031,691300,2448
17,031,691400,3611
17,031,691500,1930
