state,county,tract,Total population 2020
17,031,040100,3905.0
17,031,040201,6408.0
17,031,040202,7318.0
17,031,040300,2928.0
17,031,040401,3129.0
17,031,040402,4746.0
17,031,040600,2530.0
17,031,040700,3426.0
17,031,040800,1636.0
17,031,040900,2063.0
