state,county,tract,Total population 2020
17,031,560100,1477.0
17,031,560200,1710.0
17,031,560300,3253.0
17,031,560400,1630.0
17,031,560700,3635.0
17,031,560800,5682.0
17,031,560900,5112.0
17,031,561000,5308.0
17,031,561100,5581.0
