state,county,tract,Total population 2020
17,031,690300,2302.0
17,031,690400,3363.0
17,031,690500,992.0
17,031,690900,4250.0
17,031,691000,2668.0
17,031,691100,2980.0
17,031,691200,2277.0
17,031,691300,2374.0
17,031,691400,3411.0
17,031,691500,1806.0
