state,county,tract,Total population 2020
17,031,420100,1642.0
17,031,420200,1781.0
17,031,420300,2818.0
17,031,420400,1544.0
17,031,420500,2053.0
17,031,420600,2524.0
17,031,420700,3021.0
17,031,420800,2457.0
17,031,421200,1405.0
