state,county,tract,Total population 2010
17,031,430101,3689
17,031,430102,2963
17,031,430200,4680
17,031,430300,2336
17,031,430400,2892
17,031,430500,3604
17,031,430600,1665
17,031,430700,2210
17,031,430800,1763
17,031,430900,1814
17,031,431200,3078
17,031,431301,3545
17,031,431302,4166
17,031,431400,6418
