state,county,tract,Total population 2020
17,031,670100,1349.0
17,031,670200,1325.0
17,031,670300,1287.0
17,031,670400,1585.0
17,031,670500,1148.0
17,031,670600,1339.0
17,031,670700,1252.0
17,031,670800,1477.0
17,031,670900,1172.0
17,031,671100,994.0
17,031,671200,980.0
17,031,671300,2048.0
17,031,671400,1558.0
17,031,671500,2716.0
17,031,671600,1804.0
17,031,671800,1142.0
17,031,671900,1122.0
17,031,672000,3397.0
