state,county,tract,Total population 2020
17,031,150200,7434.0
17,031,150300,7120.0
17,031,150401,4681.0
17,031,150402,3831.0
17,031,150501,3823.0
17,031,150502,4239.0
17,031,150600,3882.0
17,031,150700,4429.0
17,031,150800,4903.0
17,031,151001,2833.0
17,031,151002,4588.0
17,031,151100,5140.0
17,031,151200,3880.0
