state,county,tract,Total population 2020
17,031,580100,3228.0
17,031,580200,3466.0
17,031,580300,2577.0
17,031,580400,4546.0
17,031,580501,5170.0
17,031,580502,5345.0
17,031,580600,5405.0
17,031,580700,5621.0
17,031,580800,2058.0
