state,county,tract,Total population 2010
17,031,160100,2485
17,031,160200,3443
17,031,160300,3785
17,031,160400,4768
17,031,160501,4188
17,031,160502,3550
17,031,160601,3490
17,031,160602,3589
17,031,160700,5893
17,031,160800,5148
17,031,160900,2405
17,031,161000,1707
17,031,161100,1861
17,031,161200,2930
17,031,161300,4117
