state,county,tract,Total population 2010
17,031,250200,2669
17,031,250300,4725
17,031,250400,5887
17,031,250500,7538
17,031,250600,4422
17,031,250700,6098
17,031,250800,2488
17,031,251000,1181
17,031,251100,4302
17,031,251200,4196
17,031,251300,4921
17,031,251400,3983
17,031,251500,4784
17,031,251600,3649
17,031,251700,1495
17,031,251800,5112
17,031,251900,5731
17,031,252000,5719
17,031,252101,1370
17,031,252102,6438
17,031,252201,2953
17,031,252202,4609
