state,county,tract,Total population 2010
17,031,610300,5658
17,031,610400,2213
17,031,610800,1393
17,031,611200,2824
17,031,611300,3556
17,031,611400,4105
17,031,611500,3567
17,031,611600,1609
17,031,611700,1990
17,031,611800,2139
17,031,611900,2045
17,031,612000,1545
17,031,612100,1470
