state,county,tract,Total population 2020
17,031,050100,2568.0
17,031,050200,5309.0
17,031,050300,2671.0
17,031,050500,5117.0
17,031,050600,2443.0
17,031,050700,1513.0
17,031,050800,1406.0
17,031,050900,1426.0
17,031,051000,1538.0
17,031,051100,1599.0
17,031,051200,1581.0
17,031,051300,2907.0
17,031,051400,2492.0
