state,county,tract,Total population 2010
17,031,670100,1516
17,031,670200,1380
17,031,670300,1411
17,031,670400,1956
17,031,670500,1321
17,031,670600,1650
17,031,670700,1491
17,031,670800,1635
17,031,670900,1351
17,031,671100,1259
17,031,671200,1252
17,031,671300,2688
17,031,671400,2072
17,031,671500,3221
17,031,671600,2495
17,031,671800,1422
17,031,671900,1378
17,031,672000,3735
