state,county,tract,Total population 2010
17,031,080100,6013
17,031,080201,3287
17,031,080202,3498
17,031,080300,4315
17,031,080400,4317
17,031,081000,7546
17,031,081100,3640
17,031,081201,4059
17,031,081202,2995
17,031,081300,4884
17,031,081401,2279
17,031,081402,4243
17,031,081403,6229
17,031,081500,4379
17,031,081600,3545
17,031,081700,3102
17,031,081800,6866
17,031,081900,1053
