state,county,tract,Total population 2010
17,031,230100,1623
17,031,230200,2107
17,031,230300,1024
17,031,230400,2609
17,031,230500,3570
17,031,230600,6818
17,031,230700,6364
17,031,230800,1314
17,031,230900,5399
17,031,231100,1236
17,031,231200,6095
17,031,231500,6039
