state,county,tract,Total population 2020
17,031,080100,6388.0
17,031,080201,3375.0
17,031,080202,4225.0
17,031,080300,5499.0
17,031,080400,4569.0
17,031,081000,8746.0
17,031,081100,4187.0
17,031,081201,5080.0
17,031,081202,3357.0
17,031,081300,5540.0
17,031,081401,2508.0
17,031,081402,7052.0
17,031,081403,9843.0
17,031,081500,5917.0
17,031,081600,4168.0
17,031,081700,5537.0
17,031,081800,11373.0
17,031,081900,1325.0
