state,county,tract,Total population 2010
17,031,580100,2989
17,031,580200,3515
17,031,580300,2426
17,031,580400,4795
17,031,580501,5067
17,031,580502,5349
17,031,580600,5531
17,031,580700,6137
17,031,580800,2061
