state,county,tract,Total population 2010
17,031,710100,1275
17,031,710200,5049
17,031,710300,1414
17,031,710400,5651
17,031,710500,4123
17,031,710600,1838
17,031,710700,3583
17,031,710800,5338
17,031,710900,2198
17,031,711000,3475
17,031,711100,2835
17,031,711200,5145
17,031,711300,1626
17,031,711400,2654
17,031,711500,2539
