state,county,tract,Total population 2020
17,031,380100,2207.0
17,031,380200,2408.0
17,031,380600,3947.0
17,031,381200,2077.0
17,031,381400,1796.0
17,031,381500,667.0
17,031,381700,18.0
17,031,381800,1462.0
17,031,381900,1106.0
