state,county,tract,Total population 2010
17,031,300500,3257
17,031,300600,3212
17,031,300700,5194
17,031,300800,4610
17,031,300900,5050
17,031,301100,2617
17,031,301200,4012
17,031,301600,4654
17,031,301701,4381
17,031,301702,4045
17,031,301801,4005
17,031,301802,3518
17,031,301803,5357
