state,county,tract,Total population 2010
17,031,260100,1248
17,031,260200,1136
17,031,260300,1564
17,031,260400,1271
17,031,260500,1934
17,031,260600,2478
17,031,260700,2032
17,031,260800,2539
17,031,260900,1480
17,031,261000,2319
