state,county,tract,Total population 2020
17,031,140100,3464.0
17,031,140200,5834.0
17,031,140301,2693.0
17,031,140302,4060.0
17,031,140400,6503.0
17,031,140500,3451.0
17,031,140601,2545.0
17,031,140602,5041.0
17,031,140701,2784.0
17,031,140702,5535.0
17,031,140800,6486.0
