state,county,tract,Total population 2010
17,031,220300,2102
17,031,220400,2495
17,031,220500,2626
17,031,220601,1766
17,031,220602,5064
17,031,220701,3437
17,031,220702,4060
17,031,220901,3498
17,031,220902,3371
17,031,221000,2923
17,031,221100,4870
17,031,221200,2860
17,031,221300,3222
17,031,221400,3020
17,031,221500,2829
17,031,221600,2969
17,031,222200,1912
17,031,222500,1410
17,031,222600,1602
17,031,222700,2235
17,031,222800,1074
17,031,222900,1244
