state,county,tract,Total population 2010
17,031,070101,3796
17,031,070102,2413
17,031,070103,1709
17,031,070200,3900
17,031,070300,3367
17,031,070400,2984
17,031,070500,2928
17,031,070600,2981
17,031,070700,3481
17,031,071000,4442
17,031,071100,2944
17,031,071200,1906
17,031,071300,3513
17,031,071400,4570
17,031,071500,5768
17,031,071600,1783
17,031,071700,1652
17,031,071800,2646
