state,county,tract,Population with personal vehicle
17,031,280100,1394.0
17,031,282700,639.0
17,031,283100,320.0
17,031,280400,262.0
17,031,280800,170.0
17,031,280900,170.0
17,031,281900,827.0
17,031,283200,363.0
17,031,283800,1331.0
17,031,282800,327.0
