state,county,tract,Population with personal vehicle
17,031,430101,1034.0
17,031,430102,1160.0
17,031,430200,1231.0
17,031,430300,567.0
17,031,430400,856.0
17,031,430500,780.0
17,031,430600,427.0
17,031,430700,684.0
17,031,430800,493.0
17,031,430900,430.0
17,031,431200,711.0
17,031,431301,704.0
17,031,431302,767.0
17,031,431400,1285.0
