state,county,tract,Population with personal vehicle
17,031,050100,578.0
17,031,050200,1130.0
17,031,050300,839.0
17,031,050500,1085.0
17,031,050600,423.0
17,031,050700,314.0
17,031,050800,268.0
17,031,050900,462.0
17,031,051000,486.0
17,031,051100,554.0
17,031,051200,370.0
17,031,051300,726.0
17,031,051400,740.0
