state,county,tract,Population with personal vehicle
17,031,610300,1465.0
17,031,610400,578.0
17,031,610800,633.0
17,031,611200,503.0
17,031,611300,772.0
17,031,611400,1226.0
17,031,611500,1076.0
17,031,611600,426.0
17,031,611700,415.0
17,031,611800,440.0
17,031,611900,400.0
17,031,612000,206.0
17,031,612100,242.0
17,031,612200,298.0
