state,county,tract,Population with personal vehicle
17,031,611200,556.0
17,031,610300,1495.0
17,031,611800,584.0
17,031,611300,717.0
17,031,611600,466.0
17,031,611900,287.0
17,031,610400,500.0
17,031,610800,597.0
17,031,612000,231.0
17,031,612100,172.0
17,031,611500,864.0
17,031,611700,431.0
17,031,611400,910.0
