state,county,tract,Population with personal vehicle
17,031,190601,1809.0
17,031,190401,1535.0
17,031,190402,2422.0
17,031,191000,853.0
17,031,190300,2167.0
17,031,190100,906.0
17,031,190900,823.0
17,031,190800,2487.0
17,031,191200,1295.0
17,031,190602,1946.0
17,031,190701,910.0
17,031,190702,1567.0
17,031,191301,2073.0
17,031,191302,1810.0
17,031,191100,2738.0
17,031,190200,1953.0
