state,county,tract,Population with personal vehicle
17,031,161300,1323.0
17,031,160502,1107.0
17,031,160601,1219.0
17,031,160200,1091.0
17,031,160602,1503.0
17,031,160501,1111.0
17,031,160300,1194.0
17,031,160800,1836.0
17,031,160900,728.0
17,031,160100,902.0
17,031,160400,1512.0
17,031,161100,616.0
17,031,161200,1040.0
17,031,160700,2159.0
17,031,161000,650.0
