state,county,tract,Population with personal vehicle
17,031,380100,395.0
17,031,380200,386.0
17,031,380600,0.0
17,031,381200,600.0
17,031,381400,288.0
17,031,381500,122.0
17,031,381700,0.0
17,031,381800,263.0
17,031,381900,318.0
