state,county,tract,Population with personal vehicle
17,031,710300,281.0
17,031,710500,778.0
17,031,711100,581.0
17,031,711200,1266.0
17,031,711500,690.0
17,031,710800,778.0
17,031,710100,67.0
17,031,710600,248.0
17,031,711300,384.0
17,031,710400,1230.0
17,031,710700,560.0
17,031,710900,454.0
17,031,711400,404.0
17,031,711000,546.0
17,031,710200,978.0
