state,county,tract,Population with personal vehicle
17,031,440700,239.0
17,031,440300,1537.0
17,031,440600,605.0
17,031,440201,908.0
17,031,440900,597.0
17,031,440101,636.0
17,031,440102,853.0
17,031,440202,980.0
17,031,440800,319.0
