state,county,tract,Population with personal vehicle
17,031,670700,219.0
17,031,670100,284.0
17,031,670800,258.0
17,031,671100,114.0
17,031,671200,101.0
17,031,671400,273.0
17,031,671500,481.0
17,031,671600,238.0
17,031,672000,642.0
17,031,670500,113.0
17,031,671900,294.0
17,031,670400,367.0
17,031,670200,167.0
17,031,671800,144.0
17,031,670600,228.0
17,031,671300,401.0
17,031,670900,207.0
17,031,670300,141.0
