state,county,tract,Population with personal vehicle
17,031,770201,2805.0
17,031,770202,2006.0
17,031,770400,2006.0
17,031,770500,1856.0
17,031,770601,1348.0
17,031,770602,2108.0
17,031,770901,1859.0
17,031,770902,1441.0
17,031,770800,2672.0
17,031,770700,1176.0
17,031,770300,3617.0
