state,county,tract,Population with personal vehicle
17,031,050100,689.0
17,031,050200,1399.0
17,031,050300,786.0
17,031,050500,1903.0
17,031,050600,695.0
17,031,050700,645.0
17,031,050800,426.0
17,031,050900,597.0
17,031,051000,690.0
17,031,051100,517.0
17,031,051200,614.0
17,031,051300,1428.0
17,031,051400,913.0
