state,county,tract,Population with personal vehicle
17,031,580100,1078.0
17,031,580200,1112.0
17,031,580300,1059.0
17,031,580400,1322.0
17,031,580600,2139.0
17,031,580700,1501.0
17,031,580800,683.0
