state,county,tract,Population with personal vehicle
17,031,100100,2387.0
17,031,100500,2171.0
17,031,100400,1312.0
17,031,100700,1984.0
17,031,100600,2092.0
17,031,100200,3071.0
17,031,100300,1816.0
