state,county,tract,Population with personal vehicle
17,031,140601,906.0
17,031,140701,808.0
17,031,140702,2334.0
17,031,140200,1533.0
17,031,140500,1282.0
17,031,140100,692.0
17,031,140301,517.0
17,031,140302,1380.0
17,031,140602,1618.0
17,031,140400,2372.0
17,031,140800,1910.0
