state,county,tract,Population with personal vehicle
17,031,230100,554.0
17,031,230200,432.0
17,031,230300,188.0
17,031,230400,667.0
17,031,230500,670.0
17,031,230600,1598.0
17,031,230700,1657.0
17,031,230800,565.0
17,031,230900,1472.0
17,031,231100,168.0
17,031,231200,1042.0
17,031,231500,680.0
