state,county,tract,Population with personal vehicle
17,031,420500,346.0
17,031,420600,230.0
17,031,420300,356.0
17,031,420100,271.0
17,031,420400,81.0
17,031,420200,192.0
17,031,421200,239.0
17,031,420800,425.0
17,031,420700,317.0
