state,county,tract,Population with personal vehicle
17,031,691000,757.0
17,031,691300,597.0
17,031,691100,358.0
17,031,690400,547.0
17,031,690900,767.0
17,031,691400,824.0
17,031,690300,399.0
17,031,691500,215.0
17,031,691200,535.0
17,031,690500,56.0
