state,county,tract,Population with personal vehicle
17,031,410100,235.0
17,031,410200,127.0
17,031,410600,456.0
17,031,411000,576.0
17,031,410700,238.0
17,031,410900,514.0
17,031,410800,437.0
17,031,411100,242.0
17,031,410500,568.0
17,031,411200,326.0
