state,county,tract,Population with personal vehicle
17,031,280100,875.0
17,031,280400,174.0
17,031,280800,53.0
17,031,280900,101.0
17,031,281900,964.0
17,031,282700,671.0
17,031,282800,463.0
17,031,283100,510.0
17,031,283200,304.0
17,031,283800,707.0
