state,county,tract,Population with personal vehicle
17,031,020100,1634.0
17,031,020200,2107.0
17,031,020301,1548.0
17,031,020302,1107.0
17,031,020400,1573.0
17,031,020500,1615.0
17,031,020601,1382.0
17,031,020602,2090.0
17,031,020701,618.0
17,031,020702,2690.0
17,031,020801,1582.0
17,031,020802,2134.0
17,031,020901,1799.0
17,031,020902,868.0
