state,county,tract,Population with personal vehicle
17,031,070400,840.0
17,031,070600,1077.0
17,031,071300,839.0
17,031,071500,1289.0
17,031,071700,497.0
17,031,070200,745.0
17,031,070300,801.0
17,031,071000,723.0
17,031,071200,535.0
17,031,070101,769.0
17,031,070102,494.0
17,031,070103,485.0
17,031,070700,1496.0
17,031,071100,540.0
17,031,071400,1091.0
17,031,070500,1025.0
17,031,071600,474.0
17,031,071800,719.0
