state,county,tract,Population with personal vehicle
17,031,580100,775.0
17,031,580600,1503.0
17,031,580501,1280.0
17,031,580502,1951.0
17,031,580800,649.0
17,031,580300,913.0
17,031,580700,1762.0
17,031,580200,1070.0
17,031,580400,1667.0
