state,county,tract,Population with personal vehicle
17,031,260200,180.0
17,031,260100,188.0
17,031,260700,175.0
17,031,260300,250.0
17,031,260400,133.0
17,031,261000,542.0
17,031,260500,233.0
17,031,260800,372.0
17,031,260900,253.0
17,031,260600,381.0
