state,county,tract,Population with personal vehicle
17,031,310200,625.0
17,031,310300,447.0
17,031,310400,429.0
17,031,310500,419.0
17,031,310600,1574.0
17,031,310700,340.0
17,031,310800,1310.0
17,031,310900,1561.0
