state,county,tract,Population with personal vehicle
17,031,560100,262.0
17,031,560200,501.0
17,031,560300,1136.0
17,031,560400,518.0
17,031,560700,1437.0
17,031,560800,2100.0
17,031,560900,2223.0
17,031,561000,2180.0
17,031,561100,1910.0
