state,county,tract,Population with personal vehicle
17,031,081500,693.0
17,031,081000,769.0
17,031,081700,657.0
17,031,080201,857.0
17,031,080202,674.0
17,031,081201,557.0
17,031,081202,690.0
17,031,081401,345.0
17,031,081402,1218.0
17,031,081403,1528.0
17,031,080300,1461.0
17,031,081600,631.0
17,031,081800,2167.0
17,031,081900,223.0
17,031,081100,519.0
17,031,080100,1234.0
17,031,080400,767.0
17,031,081300,479.0
