state,county,tract,Population with personal vehicle
17,031,680500,154.0
17,031,680600,194.0
17,031,680900,561.0
17,031,681000,632.0
17,031,681100,778.0
17,031,681200,361.0
17,031,681300,424.0
17,031,681400,527.0
