state,county,tract,Population with personal vehicle
17,031,040100,1130.0
17,031,040201,2174.0
17,031,040202,2027.0
17,031,040300,1019.0
17,031,040401,795.0
17,031,040402,1230.0
17,031,040600,630.0
17,031,040700,763.0
17,031,040800,379.0
17,031,040900,612.0
