state,county,tract,Population with personal vehicle
17,031,680500,362.0
17,031,680600,156.0
17,031,680900,628.0
17,031,681000,379.0
17,031,681100,303.0
17,031,681200,360.0
17,031,681300,223.0
17,031,681400,543.0
