state,county,tract,Population with personal vehicle
17,031,381500,65.0
17,031,381700,0.0
17,031,381200,364.0
17,031,380100,311.0
17,031,380200,287.0
17,031,381900,411.0
17,031,381400,398.0
17,031,381800,387.0
