state,county,tract,Population with personal vehicle
17,031,220300,665.0
17,031,220400,573.0
17,031,220500,767.0
17,031,220601,327.0
17,031,220602,910.0
17,031,220701,1012.0
17,031,220702,1150.0
17,031,220901,821.0
17,031,220902,926.0
17,031,221000,935.0
17,031,221100,1192.0
17,031,221200,744.0
17,031,221300,749.0
17,031,221400,699.0
17,031,221500,711.0
17,031,221600,681.0
17,031,222200,544.0
17,031,222500,484.0
17,031,222600,425.0
17,031,222700,613.0
17,031,222800,364.0
17,031,222900,321.0
