state,county,tract,Population with personal vehicle
17,031,491200,424.0
17,031,490500,578.0
17,031,490600,372.0
17,031,490800,866.0
17,031,490901,830.0
17,031,490902,1382.0
17,031,491000,703.0
17,031,490700,660.0
17,031,491100,956.0
17,031,491300,587.0
17,031,491400,437.0
